url,ceo_approval,friend_recommendation
https://www.glassdoor.com/Reviews/CDW-Reviews-E2347.htm,88,77
https://www.glassdoor.com/Reviews/Virtusa-Reviews-E29396.htm,87,75
https://www.glassdoor.com/Reviews/WM-Reviews-E2094.htm,77,61
https://www.glassdoor.com/Reviews/Toyota-North-America-Reviews-E3544.htm,78,69
https://www.glassdoor.com/Reviews/Protiviti-Reviews-E30849.htm,91,83
https://www.glassdoor.com/Reviews/Twitter-Reviews-E100569.htm,24,36
https://www.glassdoor.com/Reviews/Regions-Financial-Reviews-E1397.htm,78,65
https://www.glassdoor.com/Reviews/Mars-Reviews-E2886.htm,91,88
https://www.glassdoor.com/Reviews/J-Crew-Reviews-E2848.htm,85,75
https://www.glassdoor.com/Reviews/Liveops-Reviews-E105609.htm,75,65
https://www.glassdoor.com/Reviews/University-of-Wisconsin-Madison-Reviews-E582975.htm,87,84
https://www.glassdoor.com/Reviews/Greystar-Reviews-E214146.htm,82,72
https://www.glassdoor.com/Reviews/Yale-University-Reviews-E3045.htm,85,81
https://www.glassdoor.com/Reviews/Washington-University-in-St-Louis-Reviews-E3727.htm,84,80
https://www.glassdoor.com/Reviews/Hobby-Lobby-Reviews-E7537.htm,53,53
https://www.glassdoor.com/Reviews/GE-Aerospace-Reviews-E8674.htm,82,79
https://www.glassdoor.com/Reviews/Duke-University-Reviews-E2775.htm,86,78
https://www.glassdoor.com/Reviews/Larsen-and-Toubro-Reviews-E41782.htm,84,68
https://www.glassdoor.com/Reviews/Takeda-Pharmaceuticals-Reviews-E7774.htm,88,82
https://www.glassdoor.com/Reviews/Patni-Computer-Systems-Reviews-E17328.htm,99,77
https://www.glassdoor.com/Reviews/Red-Hat-Reviews-E8868.htm,71,82
https://www.glassdoor.com/Reviews/DocuSign-Reviews-E307604.htm,47,65
https://www.glassdoor.com/Reviews/In-N-Out-Burger-Reviews-E14276.htm,92,86
https://www.glassdoor.com/Reviews/Avanade-Reviews-E11701.htm,93,86
https://www.glassdoor.com/Reviews/Massachusetts-General-Hospital-Reviews-E20189.htm,86,79
https://www.glassdoor.com/Reviews/Ricoh-Reviews-E21210.htm,75,59
https://www.glassdoor.com/Reviews/First-Student-Reviews-E16694.htm,85,73
https://www.glassdoor.com/Reviews/American-Automobile-Association-AAA-Reviews-E2705.htm,67,53
https://www.glassdoor.com/Reviews/Birlasoft-Reviews-E30748.htm,84,69
https://www.glassdoor.com/Reviews/Circle-K-Reviews-E195842.htm,60,49
https://www.glassdoor.com/Reviews/Arby-s-Reviews-E41477.htm,67,51
https://www.glassdoor.com/Reviews/Gilead-Sciences-Reviews-E2016.htm,87,73
https://www.glassdoor.com/Reviews/Cognizant-Reviews-E5364600.htm,79,73
https://www.glassdoor.com/Reviews/Juniper-Networks-Reviews-E7224.htm,92,86
https://www.glassdoor.com/Reviews/O-Reilly-Auto-Parts-Reviews-E2328.htm,62,54
https://www.glassdoor.com/Reviews/Ralph-Lauren-Reviews-E2937.htm,88,71
https://www.glassdoor.com/Reviews/Brigham-Young-University-BYU-Reviews-E21395.htm,95,92
https://www.glassdoor.com/Reviews/Six-Flags-Reviews-E6021.htm,37,56
https://www.glassdoor.com/Reviews/Kiewit-Corporation-Reviews-E2935.htm,90,73
https://www.glassdoor.com/Reviews/MD-Anderson-Cancer-Center-Reviews-E19300.htm,87,81
https://www.glassdoor.com/Reviews/Capgemini-Engineering-Reviews-E28187.htm,93,69
https://www.glassdoor.com/Reviews/Mondel%C4%93z-International-Reviews-E628257.htm,87,79
https://www.glassdoor.com/Reviews/CACI-International-Reviews-E1201.htm,86,76
https://www.glassdoor.com/Reviews/Eurofins-Scientific-Reviews-E25113.htm,71,58
https://www.glassdoor.com/Reviews/University-of-Utah-Reviews-E33467.htm,83,83
https://www.glassdoor.com/Reviews/Williams-Sonoma-Inc-Reviews-E2043.htm,67,55
https://www.glassdoor.com/Reviews/Cyient-Reviews-E145213.htm,86,68
https://www.glassdoor.com/Reviews/Uniqlo-Reviews-E320880.htm,72,54
https://www.glassdoor.com/Reviews/Bloomingdale-s-Reviews-E14465.htm,60,47
https://www.glassdoor.com/Reviews/C-H-Robinson-Reviews-E7124.htm,84,63
https://www.glassdoor.com/Reviews/WSP-Reviews-E13584.htm,79,72
https://www.glassdoor.com/Reviews/Cornell-University-Reviews-E3732.htm,84,86
https://www.glassdoor.com/Reviews/SpaceX-Reviews-E40371.htm,84,71
https://www.glassdoor.com/Reviews/Boston-University-Reviews-E3734.htm,72,75
https://www.glassdoor.com/Reviews/Foot-Locker-Reviews-E238.htm,62,65
https://www.glassdoor.com/Reviews/ICON-Reviews-E8344.htm,74,70
https://www.glassdoor.com/Reviews/FactSet-Reviews-E6066.htm,95,87
https://www.glassdoor.com/Reviews/Edelman-Reviews-E4608.htm,84,73
https://www.glassdoor.com/Reviews/Albertsons-Companies-Reviews-E22.htm,64,53
https://www.glassdoor.com/Reviews/Shoprite-Supermarkets-Reviews-E346610.htm,68,55
https://www.glassdoor.com/Reviews/Everise-Reviews-E411039.htm,93,92
https://www.glassdoor.com/Reviews/REI-Reviews-E7319.htm,56,76
https://www.glassdoor.com/Reviews/Coforge-Reviews-E36319.htm,88,77
https://www.glassdoor.com/Reviews/Anonymous-Content-Reviews-E32408.htm,82,72
https://www.glassdoor.com/Reviews/DSW-Reviews-E38052.htm,73,65
https://www.glassdoor.com/Reviews/BDO-USA-Reviews-E346477.htm,81,69
https://www.glassdoor.com/Reviews/Sedgwick-Reviews-E31568.htm,65,53
https://www.glassdoor.com/Reviews/Henkel-Reviews-E3217.htm,94,90
https://www.glassdoor.com/Reviews/Collabera-Reviews-E13754.htm,82,73
https://www.glassdoor.com/Reviews/Zillow-Reviews-E40802.htm,70,74
https://www.glassdoor.com/Reviews/Wawa-Reviews-E3041.htm,81,68
https://www.glassdoor.com/Reviews/Bright-Horizons-Family-Solutions-Reviews-E6525.htm,75,64
https://www.glassdoor.com/Reviews/Red-Robin-Reviews-E14609.htm,57,52
https://www.glassdoor.com/Reviews/Blue-Cross-Blue-Shield-of-Illinois-Montana-New-Mexico-Oklahoma-and-Texas-HCSC-Reviews-E5787.htm,82,75
https://www.glassdoor.com/Reviews/UT-Southwestern-Medical-Center-Reviews-E121396.htm,84,72
https://www.glassdoor.com/Reviews/NIH-Reviews-E11709.htm,93,89
https://www.glassdoor.com/Reviews/Express-Scripts-Reviews-E2212.htm,58,47
https://www.glassdoor.com/Reviews/Orangetheory-Fitness-Reviews-E688042.htm,81,69
https://www.glassdoor.com/Reviews/Love-s-Travel-Stops-and-Country-Stores-Reviews-E8902.htm,91,79
https://www.glassdoor.com/Reviews/Booking-com-Reviews-E256653.htm,82,85
https://www.glassdoor.com/Reviews/Michigan-State-University-Reviews-E7795.htm,78,85
https://www.glassdoor.com/Reviews/The-Salvation-Army-Reviews-E2965.htm,65,57
https://www.glassdoor.com/Reviews/Emory-University-Reviews-E2782.htm,90,81
https://www.glassdoor.com/Reviews/Rackspace-Technology-Reviews-E11783.htm,59,63
https://www.glassdoor.com/Reviews/GNC-Reviews-E2270.htm,48,47
https://www.glassdoor.com/Reviews/BBVA-Reviews-E1237.htm,84,71
https://www.glassdoor.com/Reviews/Power-Home-Remodeling-Reviews-E405781.htm,96,91
https://www.glassdoor.com/Reviews/Netflix-Reviews-E11891.htm,90,82
https://www.glassdoor.com/Reviews/Sunrise-Senior-Living-Reviews-E6023.htm,64,55
https://www.glassdoor.com/Reviews/Baker-Hughes-Reviews-E1902699.htm,83,78
https://www.glassdoor.com/Reviews/24-Hour-Fitness-Reviews-E8479.htm,69,64
https://www.glassdoor.com/Reviews/CARVANA-Reviews-E750603.htm,42,40
https://www.glassdoor.com/Reviews/US-Census-Bureau-Reviews-E33473.htm,78,83
https://www.glassdoor.com/Reviews/Whataburger-Reviews-E3438.htm,65,53
https://www.glassdoor.com/Reviews/SunTrust-Reviews-E631.htm,84,71
https://www.glassdoor.com/Reviews/Dignity-Health-Reviews-E2741.htm,72,71
https://www.glassdoor.com/Reviews/Stanley-Black-and-Decker-Reviews-E350350.htm,64,63
https://www.glassdoor.com/Reviews/TIAA-Reviews-E2998.htm,84,78
https://www.glassdoor.com/Reviews/U-Haul-Reviews-E236315.htm,65,58
https://www.glassdoor.com/Reviews/Enterprise-Holdings-Reviews-E354335.htm,86,69
https://www.glassdoor.com/Reviews/WeWork-Reviews-E661275.htm,71,61
https://www.glassdoor.com/Reviews/Belk-Reviews-E2732.htm,62,54
https://www.glassdoor.com/Reviews/Hitachi-Vantara-Reviews-E1802134.htm,72,51
https://www.glassdoor.com/Reviews/Arm-Reviews-E7834.htm,75,85
https://www.glassdoor.com/Reviews/Chewy-Reviews-E815856.htm,71,64
https://www.glassdoor.com/Reviews/GoDaddy-Reviews-E35337.htm,67,66
https://www.glassdoor.com/Reviews/AlphaSights-Reviews-E465088.htm,76,56
https://www.glassdoor.com/Reviews/JOANN-Stores-Reviews-E241.htm,28,36
https://www.glassdoor.com/Reviews/Infor-Reviews-E15375.htm,86,80
https://www.glassdoor.com/Reviews/University-of-Arizona-Reviews-E24228.htm,69,80
https://www.glassdoor.com/Reviews/BJ-s-Wholesale-Club-Reviews-E6813.htm,47,43
https://www.glassdoor.com/Reviews/JetBlue-Reviews-E11385.htm,63,60
https://www.glassdoor.com/Reviews/FedEx-Office-Reviews-E3959.htm,67,59
https://www.glassdoor.com/Reviews/KinderCare-Learning-Centers-Reviews-E241715.htm,45,37
https://www.glassdoor.com/Reviews/Gallagher-Reviews-E57.htm,79,62
https://www.glassdoor.com/Reviews/IHG-Hotels-and-Resorts-Reviews-E4232.htm,88,74
https://www.glassdoor.com/Reviews/University-of-Illinois-at-Chicago-Reviews-E149533.htm,83,80
https://www.glassdoor.com/Reviews/Sage-Reviews-E1150.htm,91,81
https://www.glassdoor.com/Reviews/Navy-Federal-Credit-Union-Reviews-E7281.htm,88,80
https://www.glassdoor.com/Reviews/Wolters-Kluwer-Reviews-E10497.htm,86,69
https://www.glassdoor.com/Reviews/Siemens-Healthineers-Reviews-E1317005.htm,92,79
https://www.glassdoor.com/Reviews/Grubhub-Reviews-E419089.htm,38,62
https://www.glassdoor.com/Reviews/Georgia-Pacific-Reviews-E284.htm,77,68
https://www.glassdoor.com/Reviews/Stop-and-Shop-Reviews-E2117.htm,46,43
https://www.glassdoor.com/Reviews/University-of-Miami-Reviews-E33297.htm,79,74
https://www.glassdoor.com/Reviews/European-Wax-Center-Reviews-E397347.htm,54,46
https://www.glassdoor.com/Reviews/Chubb-Reviews-E150.htm,73,69
https://www.glassdoor.com/Reviews/Ameriprise-Reviews-E15316.htm,81,73
https://www.glassdoor.com/Reviews/Big-Lots-Reviews-E177.htm,44,46
https://www.glassdoor.com/Reviews/Encompass-Health-Reviews-E1959649.htm,76,63
https://www.glassdoor.com/Reviews/Volvo-Group-Reviews-E3516.htm,100,84
https://www.glassdoor.com/Reviews/North-Carolina-State-University-Reviews-E23944.htm,87,84
https://www.glassdoor.com/Reviews/Under-Armour-Reviews-E15422.htm,82,74
https://www.glassdoor.com/Reviews/Freddie-Mac-Reviews-E1585.htm,30,57
https://www.glassdoor.com/Reviews/HomeGoods-Reviews-E295057.htm,69,57
https://www.glassdoor.com/Reviews/CA-Technologies-Reviews-E167.htm,65,69
https://www.glassdoor.com/Reviews/Caesars-Entertainment-Reviews-E367190.htm,66,54
https://www.glassdoor.com/Reviews/Atrium-Health-Reviews-E20209.htm,74,75
https://www.glassdoor.com/Reviews/MedPro-Healthcare-Staffing-Reviews-E476604.htm,70,60
https://www.glassdoor.com/Reviews/Illumina-Reviews-E11671.htm,28,69
https://www.glassdoor.com/Reviews/Assurant-Reviews-E13793.htm,73,64
https://www.glassdoor.com/Reviews/Northeastern-University-Reviews-E23363.htm,81,82
https://www.glassdoor.com/Reviews/Northwestern-Medicine-Reviews-E120846.htm,67,69
https://www.glassdoor.com/Reviews/Speedway-LLC-Reviews-E19382.htm,47,40
https://www.glassdoor.com/Reviews/TD-Ameritrade-Reviews-E6601.htm,88,78
https://www.glassdoor.com/Reviews/Advocate-Aurora-Health-Reviews-E2323279.htm,76,75
https://www.glassdoor.com/Reviews/Hogan-Transportation-Companies-Reviews-E218557.htm,83,58
https://www.glassdoor.com/Reviews/TikTok-Reviews-E2230881.htm,74,58
https://www.glassdoor.com/Reviews/Fred-Meyer-Reviews-E14993.htm,31,42
https://www.glassdoor.com/Reviews/Tim-Hortons-Reviews-E15227.htm,63,52
https://www.glassdoor.com/Reviews/Kimberly-Clark-Reviews-E383.htm,89,82
https://www.glassdoor.com/Reviews/Compass-Group-Reviews-E10832.htm,63,59
https://www.glassdoor.com/Reviews/DuPont-Reviews-E215.htm,72,76
https://www.glassdoor.com/Reviews/Sutter-Health-Reviews-E4654.htm,79,69
https://www.glassdoor.com/Reviews/World-Wide-Technology-Reviews-E9553.htm,90,78
https://www.glassdoor.com/Reviews/Crowe-LLP-Reviews-E9414.htm,97,83
https://www.glassdoor.com/Reviews/Fannie-Mae-Reviews-E247.htm,88,81
https://www.glassdoor.com/Reviews/Genesis-Healthcare-Reviews-E33727.htm,43,45
https://www.glassdoor.com/Reviews/Huawei-Technologies-Reviews-E9304.htm,80,63
https://www.glassdoor.com/Reviews/Stellantis-Reviews-E4463465.htm,72,66
https://www.glassdoor.com/Reviews/Tractor-Supply-Reviews-E2602.htm,78,62
https://www.glassdoor.com/Reviews/ICF-Reviews-E18654.htm,87,72
https://www.glassdoor.com/Reviews/Kindred-Hospitals-Reviews-E8220.htm,51,51
https://www.glassdoor.com/Reviews/IHS-Markit-Reviews-E1337673.htm,95,84
https://www.glassdoor.com/Reviews/Giant-Eagle-Reviews-E2796.htm,61,52
https://www.glassdoor.com/Reviews/Waffle-House-Reviews-E6491.htm,77,57
https://www.glassdoor.com/Reviews/Anheuser-Busch-InBev-Reviews-E428473.htm,81,72
https://www.glassdoor.com/Reviews/NHS-Reviews-E12873.htm,68,66
https://www.glassdoor.com/Reviews/BMO-Financial-Group-Reviews-E3765.htm,83,74
https://www.glassdoor.com/Reviews/Republic-Services-Reviews-E8328.htm,78,60
https://www.glassdoor.com/Reviews/GlobalFoundries-Reviews-E229997.htm,73,63
https://www.glassdoor.com/Reviews/M-and-T-Bank-Reviews-E858.htm,81,64
https://www.glassdoor.com/Reviews/QuikTrip-Reviews-E2947.htm,84,75
https://www.glassdoor.com/Reviews/Union-Pacific-Reviews-E691.htm,19,26
https://www.glassdoor.com/Reviews/Aspen-Dental-Reviews-E141614.htm,56,43
https://www.glassdoor.com/Reviews/Rockwell-Automation-Reviews-E567.htm,91,81
https://www.glassdoor.com/Reviews/Winn-Dixie-Reviews-E739.htm,64,52
https://www.glassdoor.com/Reviews/Hallmark-Reviews-E2813.htm,70,65
https://www.glassdoor.com/Reviews/Stitch-Fix-Reviews-E783817.htm,31,49
https://www.glassdoor.com/Reviews/CDK-Global-Reviews-E870191.htm,22,40
https://www.glassdoor.com/Reviews/US-Foods-Reviews-E2856.htm,63,61
https://www.glassdoor.com/Reviews/The-Fresh-Market-Reviews-E33927.htm,58,45
https://www.glassdoor.com/Reviews/Lenovo-Reviews-E8034.htm,91,78
https://www.glassdoor.com/Reviews/Kantar-Reviews-E224811.htm,85,71
https://www.glassdoor.com/Reviews/Unisys-Reviews-E692.htm,76,68
https://www.glassdoor.com/Reviews/Huntington-National-Bank-Reviews-E1496.htm,84,69
https://www.glassdoor.com/Reviews/NOV-Reviews-E3306.htm,78,71
https://www.glassdoor.com/Reviews/Reynolds-and-Reynolds-Reviews-E564.htm,72,57
https://www.glassdoor.com/Reviews/SSM-Health-Reviews-E2987.htm,63,60
https://www.glassdoor.com/Reviews/Mercy-Reviews-E4653.htm,68,66
https://www.glassdoor.com/Reviews/Ace-Hardware-Reviews-E2699.htm,78,67
https://www.glassdoor.com/Reviews/Parker-Hannifin-Reviews-E517.htm,100,73
https://www.glassdoor.com/Reviews/David-s-Bridal-Reviews-E9124.htm,43,47
https://www.glassdoor.com/Reviews/UnitedHealthCare-Reviews-E3000093.htm,79,65
https://www.glassdoor.com/Reviews/Ogilvy-Reviews-E13661.htm,87,70
https://www.glassdoor.com/Reviews/UNC-Chapel-Hill-Reviews-E561649.htm,72,76
https://www.glassdoor.com/Reviews/Sally-Beauty-Reviews-E17422.htm,37,44
https://www.glassdoor.com/Reviews/Motorola-Mobility-Reviews-E451.htm,84,84
https://www.glassdoor.com/Reviews/Avis-Budget-Group-Reviews-E7303.htm,67,56
https://www.glassdoor.com/Reviews/IRS-Reviews-E41427.htm,70,66
https://www.glassdoor.com/Reviews/DoorDash-Reviews-E813073.htm,65,69
https://www.glassdoor.com/Reviews/University-of-Georgia-Reviews-E25403.htm,76,80
https://www.glassdoor.com/Reviews/MITRE-Reviews-E3976.htm,21,43
https://www.glassdoor.com/Reviews/Coach-Reviews-E12070.htm,85,75
https://www.glassdoor.com/Reviews/Stericycle-Reviews-E6009.htm,56,46
https://www.glassdoor.com/Reviews/Nutanix-Reviews-E429159.htm,82,81
https://www.glassdoor.com/Reviews/SAS-Reviews-E3807.htm,85,80
https://www.glassdoor.com/Reviews/Mathnasium-Reviews-E245646.htm,88,78
https://www.glassdoor.com/Reviews/BDO-Reviews-E7508.htm,78,71
https://www.glassdoor.com/Reviews/Syneos-Health-Reviews-E1930341.htm,80,73
https://www.glassdoor.com/Reviews/Ryder-System-Reviews-E575.htm,78,62
https://www.glassdoor.com/Reviews/Alight-Solutions-Reviews-E1729719.htm,71,64
https://www.glassdoor.com/Reviews/Compunnel-Reviews-E141123.htm,94,87
https://www.glassdoor.com/Reviews/UC-Irvine-Reviews-E31144.htm,81,87
https://www.glassdoor.com/Reviews/Epsilon-Reviews-E39997.htm,87,79
https://www.glassdoor.com/Reviews/ProMedica-Senior-Care-Reviews-E354848.htm,45,49
https://www.glassdoor.com/Reviews/Boehringer-Ingelheim-Reviews-E10416.htm,89,84
https://www.glassdoor.com/Reviews/Thales-Reviews-E10358.htm,80,70
https://www.glassdoor.com/Reviews/Levi-Strauss-Reviews-E2872.htm,86,69
https://www.glassdoor.com/Reviews/Kellogg-Company-Reviews-E377.htm,85,74
https://www.glassdoor.com/Reviews/Vanderbilt-University-Medical-Center-Reviews-E34889.htm,70,69
https://www.glassdoor.com/Reviews/Home-Instead-Reviews-E592979.htm,75,62
https://www.glassdoor.com/Reviews/Cellular-Sales-Reviews-E152005.htm,78,65
https://www.glassdoor.com/Reviews/Airbnb-Reviews-E391850.htm,84,84
https://www.glassdoor.com/Reviews/Truist-Reviews-E3145458.htm,63,54
https://www.glassdoor.com/Reviews/Gap-Inc-Reviews-E1070099.htm,51,62
https://www.glassdoor.com/Reviews/Success-Academy-Charter-Schools-Reviews-E381408.htm,30,32
https://www.glassdoor.com/Reviews/Memorial-Hermann-Health-System-Reviews-E4459.htm,87,77
https://www.glassdoor.com/Reviews/Chicago-Public-Schools-Reviews-E133773.htm,48,60
https://www.glassdoor.com/Reviews/Gensler-Reviews-E14045.htm,86,79
https://www.glassdoor.com/Reviews/Inova-Reviews-E6293.htm,83,71
https://www.glassdoor.com/Reviews/Five-Guys-Burgers-and-Fries-Reviews-E313650.htm,79,60
https://www.glassdoor.com/Reviews/CHI-Reviews-E4652.htm,58,62
https://www.glassdoor.com/Reviews/Ipsos-Reviews-E13063.htm,83,68
https://www.glassdoor.com/Reviews/National-Instruments-Reviews-E4030.htm,66,72
https://www.glassdoor.com/Reviews/CoStar-Group-Reviews-E7901.htm,42,41
https://www.glassdoor.com/Reviews/RadioShack-Reviews-E641.htm,44,32
https://www.glassdoor.com/Reviews/Brigham-and-Women-s-Hospital-Reviews-E20213.htm,71,65
https://www.glassdoor.com/Reviews/Pier-1-Imports-Reviews-E532.htm,45,57
https://www.glassdoor.com/Reviews/US-Coast-Guard-Reviews-E41291.htm,60,78
https://www.glassdoor.com/Reviews/Boston-Children-s-Hospital-Reviews-E18645.htm,91,77
