url,ceo_approval,friend_recommendation
https://www.glassdoor.com/Reviews/CROSSMARK-Reviews-E9286.htm,63,55
https://www.glassdoor.com/Reviews/Tyson-Foods-Reviews-E1975.htm,63,58
https://www.glassdoor.com/Reviews/R-R-Donnelley-Reviews-E554.htm,63,57
https://www.glassdoor.com/Reviews/Virginia-Tech-Reviews-E22832.htm,76,81
https://www.glassdoor.com/Reviews/Cinemark-Reviews-E3612.htm,77,69
https://www.glassdoor.com/Reviews/athenahealth-Reviews-E18207.htm,82,72
https://www.glassdoor.com/Reviews/Akamai-Reviews-E9219.htm,96,93
https://www.glassdoor.com/Reviews/Red-Bull-Reviews-E12190.htm,91,82
https://www.glassdoor.com/Reviews/The-Children-s-Place-Reviews-E7028.htm,55,41
https://www.glassdoor.com/Reviews/Party-City-Reviews-E6126.htm,47,50
https://www.glassdoor.com/Reviews/University-of-Colorado-Boulder-Reviews-E313289.htm,72,81
https://www.glassdoor.com/Reviews/MarketSource-Reviews-E29386.htm,68,59
https://www.glassdoor.com/Reviews/Bob-Evans-Restaurants-Reviews-E1190.htm,73,61
https://www.glassdoor.com/Reviews/Marsh-McLennan-Reviews-E426.htm,91,79
https://www.glassdoor.com/Reviews/General-Atomics-Reviews-E5606.htm,68,63
https://www.glassdoor.com/Reviews/Advisory-Board-Reviews-E13494.htm,90,79
https://www.glassdoor.com/Reviews/Carnegie-Mellon-University-Reviews-E20962.htm,95,87
https://www.glassdoor.com/Reviews/Nestl%C3%A9-Purina-U-S-Reviews-E14081.htm,80,72
https://www.glassdoor.com/Reviews/Qualtrics-Reviews-E323717.htm,63,66
https://www.glassdoor.com/Reviews/Arcadis-Reviews-E32491.htm,93,84
https://www.glassdoor.com/Reviews/Marlabs-Reviews-E15518.htm,88,80
https://www.glassdoor.com/Reviews/United-Wholesale-Mortgage-UWM-Reviews-E699293.htm,42,30
https://www.glassdoor.com/Reviews/Seagate-Technology-Reviews-E1864.htm,59,57
https://www.glassdoor.com/Reviews/IGATE-Reviews-E3280.htm,92,60
https://www.glassdoor.com/Reviews/EXL-Service-Reviews-E37901.htm,86,73
https://www.glassdoor.com/Reviews/iHeartMedia-Reviews-E354635.htm,49,43
https://www.glassdoor.com/Reviews/Reckitt-Reviews-E3600.htm,79,75
https://www.glassdoor.com/Reviews/Windstream-Reviews-E41693.htm,59,54
https://www.glassdoor.com/Reviews/Sheetz-Reviews-E4015.htm,84,71
https://www.glassdoor.com/Reviews/BT-Reviews-E3463.htm,52,51
https://www.glassdoor.com/Reviews/Cross-Country-Nurses-Reviews-E311559.htm,67,63
https://www.glassdoor.com/Reviews/Social-Security-Administration-Reviews-E41689.htm,44,42
https://www.glassdoor.com/Reviews/Nuance-Reviews-E5667.htm,90,80
https://www.glassdoor.com/Reviews/West-Technology-Group-Reviews-E6504.htm,74,70
https://www.glassdoor.com/Reviews/Catalent-Pharma-Reviews-E43266.htm,39,50
https://www.glassdoor.com/Reviews/BB-and-T-Reviews-E1893.htm,75,58
https://www.glassdoor.com/Reviews/Pacific-Gas-and-Electric-Reviews-E15208.htm,72,79
https://www.glassdoor.com/Reviews/Magna-International-Reviews-E5767.htm,84,70
https://www.glassdoor.com/Reviews/loanDepot-Reviews-E375743.htm,48,48
https://www.glassdoor.com/Reviews/Kearney-Reviews-E13437.htm,94,85
https://www.glassdoor.com/Reviews/Better-Reviews-E707577.htm,15,26
https://www.glassdoor.com/Reviews/Gannett-Reviews-E272.htm,36,36
https://www.glassdoor.com/Reviews/Vivint-Reviews-E403923.htm,73,61
https://www.glassdoor.com/Reviews/Paylocity-Reviews-E29987.htm,86,72
https://www.glassdoor.com/Reviews/Omni-Hotels-Reviews-E19022.htm,85,75
https://www.glassdoor.com/Reviews/TSA-Transportation-Security-Administration-Reviews-E41347.htm,55,51
https://www.glassdoor.com/Reviews/Publicis-Groupe-Reviews-E5844.htm,94,81
https://www.glassdoor.com/Reviews/Insight-Reviews-E3823.htm,71,70
https://www.glassdoor.com/Reviews/Ferguson-Enterprises-Reviews-E8543.htm,80,62
https://www.glassdoor.com/Reviews/Morningstar-Reviews-E3299.htm,94,86
https://www.glassdoor.com/Reviews/University-of-Virginia-Reviews-E8336.htm,89,81
https://www.glassdoor.com/Reviews/Journeys-Reviews-E255062.htm,37,46
https://www.glassdoor.com/Reviews/Regeneron-Reviews-E981.htm,84,72
https://www.glassdoor.com/Reviews/Macquarie-Group-Reviews-E12088.htm,97,92
https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,70,69
https://www.glassdoor.com/Reviews/Cox-Automotive-Reviews-E981845.htm,87,80
https://www.glassdoor.com/Reviews/Houston-Methodist-Reviews-E4460.htm,93,89
https://www.glassdoor.com/Reviews/TE-Connectivity-Reviews-E18055.htm,88,78
https://www.glassdoor.com/Reviews/Claire-s-Stores-Reviews-E155.htm,46,35
https://www.glassdoor.com/Reviews/Equifax-Reviews-E232.htm,66,59
https://www.glassdoor.com/Reviews/Medline-Industries-Reviews-E4486.htm,78,69
https://www.glassdoor.com/Reviews/Agilent-Technologies-Reviews-E9711.htm,95,86
https://www.glassdoor.com/Reviews/Pratt-and-Whitney-Reviews-E11041.htm,74,73
https://www.glassdoor.com/Reviews/WestRock-Reviews-E1033056.htm,59,61
https://www.glassdoor.com/Reviews/Equinox-Reviews-E134448.htm,64,65
https://www.glassdoor.com/Reviews/Dallas-Independent-School-District-Reviews-E132179.htm,62,52
https://www.glassdoor.com/Reviews/Confidential-Reviews-E3147060.htm,86,69
https://www.glassdoor.com/Reviews/Discount-Tire-Reviews-E6632.htm,80,71
https://www.glassdoor.com/Reviews/LexisNexis-Legal-and-Professional-Reviews-E4146.htm,89,77
https://www.glassdoor.com/Reviews/Change-Healthcare-Reviews-E901352.htm,60,52
https://www.glassdoor.com/Reviews/KBR-Reviews-E18604.htm,92,77
https://www.glassdoor.com/Reviews/P-F-Chang-s-Reviews-E8554.htm,74,65
https://www.glassdoor.com/Reviews/Primark-Reviews-E36867.htm,75,66
https://www.glassdoor.com/Reviews/Cadence-Design-Systems-Reviews-E1217.htm,94,91
https://www.glassdoor.com/Reviews/Appen-Reviews-E667913.htm,64,72
https://www.glassdoor.com/Reviews/Vans-Reviews-E881.htm,74,75
https://www.glassdoor.com/Reviews/Turner-Construction-Reviews-E19014.htm,93,84
https://www.glassdoor.com/Reviews/Indiana-University-Health-Reviews-E390286.htm,55,57
https://www.glassdoor.com/Reviews/Capital-Group-Reviews-E9441.htm,82,79
https://www.glassdoor.com/Reviews/University-of-South-Florida-Reviews-E33888.htm,86,79
https://www.glassdoor.com/Reviews/Palo-Alto-Networks-Reviews-E115142.htm,91,80
https://www.glassdoor.com/Reviews/ASML-Reviews-E5781.htm,94,85
https://www.glassdoor.com/Reviews/Los-Angeles-USD-Reviews-E111599.htm,56,68
https://www.glassdoor.com/Reviews/Molina-Healthcare-Reviews-E15828.htm,75,57
https://www.glassdoor.com/Reviews/DHL-Express-Reviews-E38615.htm,86,78
https://www.glassdoor.com/Reviews/Red-Ventures-Reviews-E142090.htm,62,59
https://www.glassdoor.com/Reviews/Yardi-Systems-Reviews-E31057.htm,92,82
https://www.glassdoor.com/Reviews/Varsity-Tutors-Reviews-E431872.htm,54,51
https://www.glassdoor.com/Reviews/The-World-Bank-Reviews-E41195.htm,74,82
https://www.glassdoor.com/Reviews/Jersey-Mike-s-Reviews-E17062.htm,82,62
https://www.glassdoor.com/Reviews/Geek-Squad-Reviews-E307701.htm,58,73
https://www.glassdoor.com/Reviews/Merkle-Reviews-E22280.htm,76,67
https://www.glassdoor.com/Reviews/OpenText-Reviews-E5694.htm,71,67
https://www.glassdoor.com/Reviews/CHRISTUS-Health-Reviews-E11710.htm,71,60
https://www.glassdoor.com/Reviews/MGM-Resorts-International-Reviews-E1260.htm,73,63
https://www.glassdoor.com/Reviews/KPIT-Technologies-Reviews-E28977.htm,90,78
https://www.glassdoor.com/Reviews/MassMutual-Reviews-E2890.htm,88,73
https://www.glassdoor.com/Reviews/Morrison-Healthcare-Reviews-E5949.htm,77,61
https://www.glassdoor.com/Reviews/Saks-Fifth-Avenue-Stores-SFA-Reviews-E2963.htm,52,46
https://www.glassdoor.com/Reviews/UCHealth-Reviews-E668641.htm,71,70
https://www.glassdoor.com/Reviews/ABM-Industries-Reviews-E32.htm,62,49
https://www.glassdoor.com/Reviews/Four-Seasons-Reviews-E4202.htm,91,76
https://www.glassdoor.com/Reviews/Jabil-Reviews-E2330.htm,98,76
https://www.glassdoor.com/Reviews/Raymond-James-Financial-Reviews-E559.htm,89,82
https://www.glassdoor.com/Reviews/KPMG-US-Reviews-E4930476.htm,82,74
https://www.glassdoor.com/Reviews/Arrow-Electronics-Reviews-E56.htm,84,71
https://www.glassdoor.com/Reviews/Teradata-Reviews-E14638.htm,78,72
https://www.glassdoor.com/Reviews/G4S-Secure-Solutions-Reviews-E713.htm,71,62
https://www.glassdoor.com/Reviews/Acosta-Reviews-E17488.htm,67,58
https://www.glassdoor.com/Reviews/TransPerfect-Reviews-E32824.htm,56,49
https://www.glassdoor.com/Reviews/Biogen-Reviews-E1336.htm,73,73
https://www.glassdoor.com/Reviews/OneMain-Financial-Reviews-E13598.htm,71,59
https://www.glassdoor.com/Reviews/AXA-Reviews-E10343.htm,89,77
https://www.glassdoor.com/Reviews/University-of-Iowa-Reviews-E3019.htm,85,78
https://www.glassdoor.com/Reviews/HARMAN-Reviews-E315.htm,87,78
https://www.glassdoor.com/Reviews/Sogeti-Reviews-E12028.htm,57,66
https://www.glassdoor.com/Reviews/Glassdoor-Reviews-E100431.htm,91,89
https://www.glassdoor.com/Reviews/VCA-Reviews-E2106.htm,45,47
https://www.glassdoor.com/Reviews/Boys-and-Girls-Clubs-of-America-Reviews-E21079.htm,85,71
https://www.glassdoor.com/Reviews/Other-Reviews-E538078.htm,89,77
https://www.glassdoor.com/Reviews/Broadridge-Reviews-E42559.htm,93,79
https://www.glassdoor.com/Reviews/Garmin-Reviews-E12667.htm,85,74
https://www.glassdoor.com/Reviews/University-of-Kentucky-Reviews-E3020.htm,78,77
https://www.glassdoor.com/Reviews/Trane-Technologies-Reviews-E349.htm,81,75
https://www.glassdoor.com/Reviews/Vodafone-Reviews-E5775.htm,85,79
https://www.glassdoor.com/Reviews/CompuCom-Reviews-E1289.htm,67,61
https://www.glassdoor.com/Reviews/Block-Reviews-E422050.htm,89,87
https://www.glassdoor.com/Reviews/Korn-Ferry-Reviews-E5644.htm,75,68
https://www.glassdoor.com/Reviews/Penske-Truck-Leasing-Reviews-E8984.htm,76,63
https://www.glassdoor.com/Reviews/University-of-Missouri-Reviews-E2904.htm,61,69
https://www.glassdoor.com/Reviews/University-of-Central-Florida-Reviews-E24239.htm,83,78
https://www.glassdoor.com/Reviews/George-Washington-University-Reviews-E3733.htm,59,72
https://www.glassdoor.com/Reviews/Hampton-Inn-by-Hilton-Reviews-E244239.htm,74,55
https://www.glassdoor.com/Reviews/Experis-Reviews-E608019.htm,76,67
https://www.glassdoor.com/Reviews/Perficient-Reviews-E9329.htm,87,80
https://www.glassdoor.com/Reviews/Sabre-Reviews-E6269.htm,76,68
https://www.glassdoor.com/Reviews/Safran-Reviews-E10345.htm,87,78
https://www.glassdoor.com/Reviews/SkyWest-Airlines-Reviews-E1883.htm,64,71
https://www.glassdoor.com/Reviews/Wellstar-Health-System-Reviews-E19526.htm,66,65
https://www.glassdoor.com/Reviews/Stantec-Reviews-E21416.htm,85,73
https://www.glassdoor.com/Reviews/Luxottica-Reviews-E4573.htm,71,68
https://www.glassdoor.com/Reviews/Nestl%C3%A9-USA-Reviews-E4283.htm,82,69
https://www.glassdoor.com/Reviews/Ingram-Micro-Reviews-E5794.htm,83,78
https://www.glassdoor.com/Reviews/Jewel-Osco-Reviews-E17022.htm,53,47
https://www.glassdoor.com/Reviews/FTI-Consulting-Reviews-E6069.htm,91,83
https://www.glassdoor.com/Reviews/Iowa-State-University-Reviews-E23963.htm,90,91
https://www.glassdoor.com/Reviews/International-Paper-Reviews-E356.htm,78,66
https://www.glassdoor.com/Reviews/BNSF-Railway-Reviews-E18514.htm,25,31
https://www.glassdoor.com/Reviews/G4S-Reviews-E35039.htm,68,65
https://www.glassdoor.com/Reviews/Popeyes-Reviews-E14706.htm,59,45
https://www.glassdoor.com/Reviews/Avaya-Reviews-E12121.htm,71,53
https://www.glassdoor.com/Reviews/TruGreen-Reviews-E27644.htm,49,47
https://www.glassdoor.com/Reviews/NASA-Reviews-E7304.htm,89,86
https://www.glassdoor.com/Reviews/Bechtel-Reviews-E2731.htm,93,80
https://www.glassdoor.com/Reviews/Ally-Financial-Reviews-E7222.htm,71,69
https://www.glassdoor.com/Reviews/Duke-Energy-Reviews-E211.htm,81,78
https://www.glassdoor.com/Reviews/E-and-J-Gallo-Winery-Reviews-E2778.htm,90,85
https://www.glassdoor.com/Reviews/Rent-A-Center-Reviews-E3914.htm,63,41
https://www.glassdoor.com/Reviews/Honda-Reviews-E3526.htm,90,79
https://www.glassdoor.com/Reviews/TransUnion-Reviews-E11441.htm,90,78
https://www.glassdoor.com/Reviews/Vanderbilt-University-Reviews-E3034.htm,76,80
https://www.glassdoor.com/Reviews/Teach-for-America-Reviews-E105049.htm,71,70
https://www.glassdoor.com/Reviews/Jack-in-the-Box-Reviews-E1373.htm,66,51
https://www.glassdoor.com/Reviews/Premium-Retail-Services-Reviews-E30163.htm,63,56
https://www.glassdoor.com/Reviews/Oregon-Health-and-Science-University-Reviews-E23783.htm,64,65
https://www.glassdoor.com/Reviews/Florida-State-University-Reviews-E18599.htm,95,89
https://www.glassdoor.com/Reviews/ALSTOM-Reviews-E8367.htm,87,77
https://www.glassdoor.com/Reviews/Follett-Reviews-E3049.htm,18,41
https://www.glassdoor.com/Reviews/FDM-Group-Reviews-E234827.htm,68,55
https://www.glassdoor.com/Reviews/Harbor-Freight-Tools-Reviews-E241635.htm,79,67
https://www.glassdoor.com/Reviews/Marvell-Technology-Reviews-E11761.htm,89,84
https://www.glassdoor.com/Reviews/University-of-Phoenix-Reviews-E130372.htm,97,78
https://www.glassdoor.com/Reviews/Cengage-Group-Reviews-E20055.htm,92,81
https://www.glassdoor.com/Reviews/Bank-of-the-West-Reviews-E3085.htm,63,58
https://www.glassdoor.com/Reviews/Thoughtworks-Reviews-E38334.htm,80,75
https://www.glassdoor.com/Reviews/Scotiabank-Reviews-E11013.htm,83,77
https://www.glassdoor.com/Reviews/Carter-s-Reviews-E6540.htm,83,66
https://www.glassdoor.com/Reviews/The-Goddard-School-Reviews-E115097.htm,62,46
https://www.glassdoor.com/Reviews/TechnipFMC-Reviews-E1558212.htm,85,85
https://www.glassdoor.com/Reviews/Panasonic-Reviews-E4279.htm,83,70
https://www.glassdoor.com/Reviews/OfficeMax-Reviews-E103.htm,41,48
https://www.glassdoor.com/Reviews/Bosch-Reviews-E4293.htm,90,85
https://www.glassdoor.com/Reviews/Aaron-s-Reviews-E1083.htm,56,48
https://www.glassdoor.com/Reviews/Cencora-Reviews-E2703.htm,72,58
https://www.glassdoor.com/Reviews/Lincoln-Financial-Group-Reviews-E403.htm,83,65
https://www.glassdoor.com/Reviews/A%C3%A9ropostale-Reviews-E14914.htm,74,53
https://www.glassdoor.com/Reviews/Neiman-Marcus-Reviews-E471.htm,58,52
https://www.glassdoor.com/Reviews/Fisher-Investments-Reviews-E38954.htm,81,70
https://www.glassdoor.com/Reviews/T-Rowe-Price-Reviews-E3583.htm,77,64
https://www.glassdoor.com/Reviews/eXp-Realty-Reviews-E907965.htm,95,92
https://www.glassdoor.com/Reviews/Frontier-Reviews-E131305.htm,64,42
https://www.glassdoor.com/Reviews/Analog-Devices-Reviews-E49.htm,93,84
https://www.glassdoor.com/Reviews/Denny-s-Reviews-E2566.htm,64,54
https://www.glassdoor.com/Reviews/Aveanna-Healthcare-Reviews-E1820653.htm,85,65
https://www.glassdoor.com/Reviews/Umbrella-Corporation-Reviews-E115639.htm,24,87
https://www.glassdoor.com/Reviews/Techtronic-Industries-North-America-Reviews-E138304.htm,78,65
https://www.glassdoor.com/Reviews/Unum-Reviews-E9522.htm,86,70
https://www.glassdoor.com/Reviews/Baylor-College-of-Medicine-Reviews-E27812.htm,83,69
https://www.glassdoor.com/Reviews/Culver-s-Reviews-E15892.htm,74,57
https://www.glassdoor.com/Reviews/Compass-Reviews-E719025.htm,64,56
https://www.glassdoor.com/Reviews/Allianz-Reviews-E3062.htm,90,81
https://www.glassdoor.com/Reviews/XYZ-Reviews-E377428.htm,87,72
https://www.glassdoor.com/Reviews/Rolls-Royce-Reviews-E3505.htm,77,79
https://www.glassdoor.com/Reviews/TGI-Fridays-Reviews-E109078.htm,66,52
https://www.glassdoor.com/Reviews/Planned-Parenthood-Reviews-E14417.htm,65,52
https://www.glassdoor.com/Reviews/Emory-Healthcare-Reviews-E19564.htm,100,63
https://www.glassdoor.com/Reviews/Atlassian-Reviews-E115699.htm,89,86
https://www.glassdoor.com/Reviews/Corning-Reviews-E183.htm,82,73
https://www.glassdoor.com/Reviews/Huron-Consulting-Group-Reviews-E35223.htm,96,86
https://www.glassdoor.com/Reviews/Wyndham-Destinations-Reviews-E356401.htm,75,58
https://www.glassdoor.com/Reviews/GlobalLogic-Reviews-E23009.htm,89,78
https://www.glassdoor.com/Reviews/Lam-Research-Reviews-E1582.htm,87,74
https://www.glassdoor.com/Reviews/Kaplan-Reviews-E11978.htm,65,57
https://www.glassdoor.com/Reviews/Allscripts-Reviews-E4625.htm,68,76
https://www.glassdoor.com/Reviews/SS-and-C-Reviews-E6022.htm,48,45
https://www.glassdoor.com/Reviews/BJC-HealthCare-Reviews-E4650.htm,79,68
https://www.glassdoor.com/Reviews/francesca-s-Reviews-E233550.htm,60,50
https://www.glassdoor.com/Reviews/Crate-and-Barrel-Reviews-E3866.htm,52,55
https://www.glassdoor.com/Reviews/American-Family-Insurance-Reviews-E2706.htm,53,48
https://www.glassdoor.com/Reviews/Uline-Reviews-E26828.htm,75,63
https://www.glassdoor.com/Reviews/M%C2%B7A%C2%B7C-Cosmetics-Reviews-E229529.htm,58,58
https://www.glassdoor.com/Reviews/Alcon-Reviews-E10088.htm,79,68
https://www.glassdoor.com/Reviews/Heartland-Dental-Reviews-E196086.htm,80,63
https://www.glassdoor.com/Reviews/Rockwell-Collins-Reviews-E13435.htm,86,73
https://www.glassdoor.com/Reviews/Aya-Healthcare-Reviews-E332130.htm,90,88
https://www.glassdoor.com/Reviews/Vail-Resorts-Reviews-E6662.htm,54,57
https://www.glassdoor.com/Reviews/SolarCity-Reviews-E244963.htm,80,59
https://www.glassdoor.com/Reviews/National-Grid-Reviews-E474.htm,81,78
https://www.glassdoor.com/Reviews/Royal-Caribbean-Group-Reviews-E3579.htm,85,78
https://www.glassdoor.com/Reviews/Five-Below-Reviews-E224078.htm,73,53
https://www.glassdoor.com/Reviews/Temple-University-Reviews-E23406.htm,83,72
https://www.glassdoor.com/Reviews/Walmart-Global-Tech-Reviews-E3293060.htm,89,78
https://www.glassdoor.com/Reviews/UniFirst-Reviews-E688.htm,82,71
https://www.glassdoor.com/Reviews/Pitney-Bowes-Reviews-E535.htm,59,55
https://www.glassdoor.com/Reviews/Principal-Financial-Group-Reviews-E2941.htm,89,77
https://www.glassdoor.com/Reviews/Transamerica-Reviews-E18371.htm,70,50
https://www.glassdoor.com/Reviews/Weill-Cornell-Medicine-Reviews-E113342.htm,86,74
https://www.glassdoor.com/Reviews/Novant-Health-Reviews-E4670.htm,74,76
https://www.glassdoor.com/Reviews/Tiffany-and-Co-Reviews-E663.htm,52,52
https://www.glassdoor.com/Reviews/Chuck-E-Cheese-Reviews-E1876.htm,75,64
https://www.glassdoor.com/Reviews/PTC-Reviews-E1855.htm,88,84
https://www.glassdoor.com/Reviews/Colgate-Palmolive-Reviews-E162.htm,92,87
